clicks,mouse movements,decision intervals,Cognitive Stress Prediction(rf),h_m_s
1.0,0.713747406955,1.19209289551e-05,-0.6003211,2016_9_30-15_42_56
1.0,1.18500778752,4.05311584473e-06,-0.6006382,2016_9_30-15_43_16
2.0,0.929801491053,0.000202894210815,-0.6017857,2016_9_30-15_43_23
0.0,0.0280047715755,4.05311584473e-06,-0.6044302,2016_9_30-15_43_30
0.0,0.14934510732,0.0,-0.6044302,2016_9_30-15_43_44
0.0,0.0606784585154,6.91413879395e-06,-0.6044302,2016_9_30-15_44_1
0.0,0.0,0.0,-0.6044302,2016_9_30-15_44_17
0.0,0.0386321699417,7.86781311035e-06,-0.6044302,2016_9_30-15_44_38
0.0,0.0,0.0,-0.6044302,2016_9_30-15_44_51
